AusweisNr,Geschlecht,Veranstaltung,Bundesland,Inhalt,Kompetenz,Schwierigkeitsgrad,Empfohlen,AlterInJahren,Lehrabschluss,Matura,WG
7485,Frau,Übung,Kärnten,8,10,2,False,20,False,False,True
7486,Mann,Übung,Steiermark,2,7,4,False,25,True,True,False
7487,Frau,Vorlesung,Wien,9,8,4,True,21,True,True,True
7488,Frau,Vorlesung,Steiermark,10,3,4,False,29,True,True,False
7489,Frau,Projekt,Steiermark,9,8,9,False,26,False,True,True
7490,Mann,Übung,Steiermark,10,10,9,True,29,True,False,False
7491,Frau,Übung,Wien,8,0,8,False,28,False,False,False
7492,Mann,Vorlesung,Kärnten,7,10,0,True,29,True,True,True
7493,Mann,Vorlesung,Kärnten,8,10,7,True,25,True,False,False
7494,Frau,Projekt,Steiermark,2,7,1,True,22,False,True,False
7495,Frau,Übung,Steiermark,9,8,9,False,26,False,True,True
7496,Frau,Übung,Wien,10,3,3,True,28,False,True,False
7497,Mann,Vorlesung,Wien,7,10,8,True,25,True,True,True
7498,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
7499,Frau,Projekt,Kärnten,2,7,5,True,26,False,True,True
7500,Frau,Übung,Kärnten,2,7,5,True,26,False,True,True
7501,Frau,Übung,Steiermark,9,8,0,True,29,True,True,False
7502,Mann,Vorlesung,Kärnten,10,3,9,True,22,False,True,False
7503,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
7504,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
7505,Mann,Übung,Wien,2,7,2,False,23,True,True,True
7506,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
7507,Frau,Vorlesung,Steiermark,2,7,9,True,30,False,True,False
7508,Frau,Vorlesung,Kärnten,9,8,3,False,20,False,True,True
7509,Mann,Projekt,Steiermark,10,3,5,True,30,False,True,False
7510,Frau,Übung,Steiermark,7,10,7,False,24,False,True,True
7511,Frau,Übung,Wien,8,10,6,False,24,False,False,True
7512,Mann,Vorlesung,Wien,2,7,0,False,21,True,True,True
7513,Mann,Vorlesung,Steiermark,2,7,6,False,27,True,True,False
7514,Frau,Übung,Kärnten,9,8,1,False,30,False,True,False
7515,Frau,Übung,Kärnten,10,3,2,False,27,True,True,True
7516,Mann,Vorlesung,Steiermark,10,10,9,True,29,True,False,False
7517,Frau,Vorlesung,Wien,8,0,3,True,23,True,False,False
7518,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
7519,Frau,Projekt,Steiermark,8,10,9,True,27,True,False,False
7520,Mann,Übung,Steiermark,2,7,0,False,21,True,True,False
7521,Frau,Übung,Wien,9,8,6,True,23,True,True,True
7522,Mann,Vorlesung,Kärnten,10,3,5,True,30,False,True,False
7523,Mann,Vorlesung,Kärnten,9,8,3,False,20,False,True,True
7524,Frau,Projekt,Steiermark,10,10,3,True,23,True,False,False
7525,Frau,Übung,Steiermark,8,0,2,False,22,False,False,False
7526,Mann,Vorlesung,Wien,6,9,5,True,20,False,True,True
7527,Mann,Vorlesung,Steiermark,7,10,3,False,20,False,True,True
7528,Frau,Projekt,Steiermark,6,10,7,True,23,True,False,False
7529,Frau,Übung,Steiermark,5,4,5,False,26,False,True,True
7530,Frau,Übung,Wien,8,8,7,True,23,True,False,False
7531,Mann,Vorlesung,Kärnten,9,5,7,False,21,True,False,False
7532,Mann,Vorlesung,Kärnten,10,7,9,True,26,False,True,True
7533,Frau,Projekt,Steiermark,3,8,6,True,29,True,True,False
7534,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
7535,Frau,Übung,Wien,8,10,4,False,22,False,False,False
7536,Mann,Vorlesung,Wien,2,7,2,False,23,True,True,True
7537,Mann,Vorlesung,Steiermark,9,8,5,False,22,False,True,False
7538,Frau,Projekt,Kärnten,10,3,8,False,21,True,True,True
7539,Frau,Übung,Steiermark,10,10,1,True,21,True,False,False
7540,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
7541,Mann,Vorlesung,Wien,9,5,7,False,21,True,False,False
7542,Mann,Vorlesung,Kärnten,10,7,0,False,29,True,True,True
7543,Frau,Projekt,Steiermark,3,8,7,False,30,False,True,False
7544,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
7545,Frau,Übung,Wien,8,10,7,True,25,True,False,False
7546,Mann,Vorlesung,Kärnten,2,7,6,False,27,True,True,True
7547,Mann,Vorlesung,Kärnten,10,7,5,True,22,False,True,False
7548,Frau,Projekt,Steiermark,3,8,8,True,31,True,True,False
7549,Frau,Übung,Steiermark,7,10,4,True,21,True,True,False
7550,Frau,Übung,Wien,8,10,1,True,31,True,False,False
7551,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
7552,Mann,Vorlesung,Steiermark,9,8,0,True,29,True,True,False
7553,Frau,Projekt,Kärnten,10,3,5,True,30,False,True,False
7554,Mann,Übung,Steiermark,10,10,6,False,26,False,False,True
7555,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
7556,Frau,Vorlesung,Wien,9,5,1,False,27,True,False,False
7557,Frau,Übung,Kärnten,10,7,2,False,31,True,True,True
7558,Mann,Übung,Steiermark,3,8,2,True,25,True,True,False
7559,Frau,Vorlesung,Steiermark,7,10,6,True,23,True,True,False
7560,Frau,Vorlesung,Wien,8,10,4,False,22,False,False,False
7561,Mann,Projekt,Kärnten,3,8,1,False,24,False,True,True
7562,Mann,Vorlesung,Kärnten,7,10,5,False,22,False,True,False
7563,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
7564,Frau,Übung,Steiermark,2,7,10,False,31,True,True,False
7565,Frau,Übung,Wien,9,8,9,False,26,False,True,True
7566,Mann,Vorlesung,Wien,10,3,1,True,26,False,True,True
7567,Mann,Vorlesung,Steiermark,10,10,6,False,26,False,False,True
7568,Frau,Projekt,Kärnten,8,0,7,True,27,True,False,False
7569,Frau,Übung,Kärnten,9,5,4,True,30,False,False,False
7570,Frau,Übung,Steiermark,10,7,1,True,30,False,True,False
7571,Mann,Vorlesung,Wien,3,8,1,False,24,False,True,True
7572,Mann,Vorlesung,Steiermark,7,10,2,True,31,True,True,False
7573,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
7574,Frau,Übung,Steiermark,2,7,3,True,24,False,True,True
7575,Frau,Übung,Steiermark,10,7,3,True,20,False,True,True
7576,Mann,Vorlesung,Wien,3,8,3,False,26,False,True,True
7577,Mann,Vorlesung,Kärnten,7,10,5,False,22,False,True,False
7578,Frau,Projekt,Steiermark,8,10,5,True,23,True,False,False
7579,Frau,Übung,Steiermark,2,7,4,False,25,True,True,False
7580,Frau,Übung,Wien,9,8,9,False,26,False,True,True
7581,Mann,Vorlesung,Wien,10,3,9,True,22,False,True,False
7582,Mann,Vorlesung,Steiermark,10,10,8,False,28,False,False,False
7583,Frau,Projekt,Kärnten,8,0,5,True,25,True,False,False
7584,Frau,Übung,Kärnten,9,5,0,True,26,False,False,True
7585,Frau,Übung,Steiermark,2,7,7,True,28,False,True,False
7586,Mann,Vorlesung,Wien,9,8,0,True,29,True,True,True
7587,Mann,Vorlesung,Steiermark,10,3,2,False,27,True,True,False
7588,Frau,Übung,Steiermark,10,10,5,True,25,True,False,False
7589,Frau,Übung,Steiermark,8,0,7,True,27,True,False,False
7590,Frau,Vorlesung,Wien,9,5,8,True,22,False,False,False
7591,Mann,Vorlesung,Kärnten,10,7,7,True,24,False,True,True
7592,Mann,Projekt,Kärnten,3,8,7,False,30,False,True,False
7593,Frau,Projekt,Steiermark,7,10,7,False,24,False,True,True
7594,Frau,Übung,Steiermark,8,10,5,True,23,True,False,False
7595,Frau,Übung,Wien,3,8,7,False,30,False,True,False
7596,Mann,Vorlesung,Wien,7,10,6,True,23,True,True,True
7597,Mann,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
7598,Frau,Projekt,Kärnten,2,7,3,True,24,False,True,True
7599,Mann,Übung,Kärnten,9,8,2,True,31,True,True,True
7600,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
7601,Frau,Vorlesung,Wien,10,10,9,True,29,True,False,False
7602,Frau,Vorlesung,Steiermark,8,0,4,False,24,False,False,True
7603,Mann,Projekt,Steiermark,9,8,9,False,26,False,True,True
7604,Frau,Übung,Steiermark,10,3,10,False,23,True,True,False
7605,Frau,Übung,Wien,10,10,3,True,23,True,False,False
7606,Mann,Übung,Kärnten,8,0,9,True,29,True,False,False
7607,Mann,Übung,Kärnten,9,5,8,True,22,False,False,False
7608,Frau,Vorlesung,Steiermark,2,7,8,False,29,True,True,False
7609,Frau,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
7610,Frau,Projekt,Wien,10,3,9,True,22,False,True,False
7611,Mann,Vorlesung,Wien,10,10,0,False,20,False,False,True
7612,Mann,Vorlesung,Steiermark,8,0,10,False,30,False,False,False
7613,Frau,Projekt,Kärnten,9,5,7,False,21,True,False,False
7614,Frau,Übung,Kärnten,10,7,8,False,25,True,True,True
7615,Frau,Übung,Steiermark,3,8,7,False,30,False,True,False
7616,Mann,Vorlesung,Steiermark,7,10,7,False,24,False,True,True
7617,Mann,Vorlesung,Steiermark,8,10,5,True,23,True,False,False
7618,Frau,Projekt,Wien,3,8,8,True,31,True,True,True
7619,Frau,Übung,Kärnten,7,10,9,False,26,False,True,True
7620,Frau,Übung,Wien,8,10,0,False,30,False,False,False
7621,Mann,Vorlesung,Kärnten,9,5,3,False,29,True,False,False
7622,Mann,Vorlesung,Kärnten,10,7,4,False,21,True,True,True
7623,Frau,Projekt,Steiermark,3,8,0,True,23,True,True,False
7624,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
7625,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
7626,Mann,Vorlesung,Steiermark,3,8,6,True,29,True,True,False
7627,Mann,Vorlesung,Wien,7,10,9,False,26,False,True,True
7628,Frau,Projekt,Kärnten,8,10,4,False,22,False,False,False
7629,Frau,Übung,Kärnten,2,7,9,True,30,False,True,False
7630,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
7631,Mann,Übung,Wien,10,3,4,False,29,True,True,True
7632,Mann,Vorlesung,Steiermark,10,10,7,True,27,True,False,False
7633,Frau,Vorlesung,Steiermark,8,0,2,False,22,False,False,False
7634,Frau,Projekt,Steiermark,9,8,6,True,23,True,True,False
7635,Frau,Übung,Wien,10,3,6,False,31,True,True,True
7636,Mann,Vorlesung,Kärnten,10,10,1,True,21,True,False,False
7637,Mann,Vorlesung,Kärnten,8,0,9,True,29,True,False,False
7638,Frau,Projekt,Steiermark,9,5,4,True,30,False,False,False
7639,Frau,Übung,Steiermark,2,7,2,False,23,True,True,False
7640,Frau,Übung,Wien,9,8,2,True,31,True,True,True
7641,Mann,Vorlesung,Steiermark,10,3,6,False,31,True,True,False
7642,Mann,Vorlesung,Steiermark,10,10,2,False,22,False,False,False
7643,Frau,Projekt,Wien,8,0,9,True,29,True,False,False
7644,Frau,Übung,Kärnten,9,5,8,True,22,False,False,False
7645,Frau,Übung,Steiermark,10,7,7,True,24,False,True,True
7646,Mann,Vorlesung,Steiermark,3,8,6,True,29,True,True,False
7647,Mann,Vorlesung,Wien,7,10,7,False,24,False,True,True
7648,Frau,Projekt,Kärnten,8,10,3,True,21,True,False,False
7649,Frau,Übung,Steiermark,3,8,5,False,28,False,True,False
7650,Frau,Übung,Wien,7,10,1,False,30,False,True,False
7651,Mann,Vorlesung,Kärnten,8,10,9,True,27,True,False,False
7652,Mann,Vorlesung,Kärnten,10,10,9,True,29,True,False,False
7653,Frau,Projekt,Steiermark,8,0,3,True,23,True,False,False
7654,Frau,Übung,Steiermark,9,5,5,False,31,True,False,False
7655,Mann,Übung,Wien,10,7,4,False,21,True,True,True
7656,Frau,Vorlesung,Wien,3,8,3,False,26,False,True,True
7657,Frau,Vorlesung,Steiermark,7,10,4,True,21,True,True,False
7658,Frau,Projekt,Kärnten,8,10,10,False,28,False,False,False
7659,Mann,Übung,Kärnten,3,8,5,False,28,False,True,False
7660,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
7661,Mann,Vorlesung,Wien,8,10,2,False,20,False,False,True
7662,Mann,Vorlesung,Steiermark,9,5,8,True,22,False,False,False
7663,Frau,Projekt,Steiermark,10,7,9,True,26,False,True,True
7664,Frau,Übung,Steiermark,3,8,5,False,28,False,True,False
7665,Frau,Übung,Wien,7,10,8,True,25,True,True,True
7666,Mann,Vorlesung,Kärnten,8,10,1,True,31,True,False,False
7667,Mann,Vorlesung,Kärnten,3,8,5,False,28,False,True,False
7668,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
7669,Frau,Übung,Steiermark,8,10,0,False,30,False,False,False
7670,Mann,Übung,Wien,2,7,6,False,27,True,True,True
7671,Frau,Vorlesung,Wien,9,8,6,True,23,True,True,True
7672,Frau,Vorlesung,Steiermark,10,3,8,False,21,True,True,False
7673,Frau,Projekt,Kärnten,10,10,10,False,30,False,False,False
7674,Mann,Übung,Kärnten,8,0,8,False,28,False,False,False
7675,Frau,Übung,Wien,9,8,5,False,22,False,True,False
7676,Mann,Vorlesung,Wien,10,3,2,False,27,True,True,True
7677,Mann,Vorlesung,Steiermark,10,10,6,False,26,False,False,True
7678,Frau,Projekt,Kärnten,8,0,7,True,27,True,False,False
7679,Frau,Übung,Kärnten,9,5,1,False,27,True,False,False
7680,Frau,Übung,Steiermark,2,7,1,True,22,False,True,False
7681,Mann,Übung,Kärnten,9,8,10,True,27,True,True,True
7682,Mann,Vorlesung,Kärnten,10,3,1,True,26,False,True,True
7683,Frau,Vorlesung,Steiermark,10,10,2,False,22,False,False,False
7684,Frau,Projekt,Steiermark,8,0,7,True,27,True,False,False
7685,Frau,Übung,Wien,9,5,2,True,28,False,False,False
7686,Mann,Vorlesung,Wien,10,7,2,False,31,True,True,True
7687,Mann,Vorlesung,Steiermark,3,8,0,True,23,True,True,False
7688,Frau,Projekt,Kärnten,7,10,9,False,26,False,True,True
7689,Frau,Übung,Kärnten,8,10,3,True,21,True,False,False
7690,Frau,Übung,Steiermark,3,8,1,False,24,False,True,True
7691,Mann,Vorlesung,Wien,7,10,2,True,31,True,True,True
7692,Mann,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
7693,Frau,Projekt,Steiermark,6,9,5,True,20,False,True,True
7694,Mann,Übung,Steiermark,7,10,0,True,29,True,True,False
7695,Frau,Übung,Wien,6,10,2,False,30,False,False,False
7696,Frau,Übung,Kärnten,5,4,7,False,28,False,True,False
7697,Frau,Übung,Kärnten,8,8,5,True,21,True,False,False
7698,Mann,Vorlesung,Steiermark,9,5,3,False,29,True,False,False
7699,Frau,Vorlesung,Wien,10,7,0,False,29,True,True,True
7700,Frau,Projekt,Wien,3,8,8,True,31,True,True,True
7701,Mann,Vorlesung,Steiermark,7,10,5,False,22,False,True,False
7702,Mann,Vorlesung,Kärnten,8,10,7,True,25,True,False,False
7703,Frau,Projekt,Kärnten,2,7,8,False,29,True,True,True
7704,Frau,Übung,Steiermark,9,8,4,True,21,True,True,False
7705,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
7706,Mann,Vorlesung,Wien,10,10,2,False,22,False,False,False
7707,Mann,Vorlesung,Steiermark,8,0,6,False,26,False,False,True
7708,Frau,Projekt,Steiermark,9,5,9,False,23,True,False,False
7709,Frau,Übung,Steiermark,10,7,2,False,31,True,True,False
7710,Frau,Übung,Wien,3,8,3,False,26,False,True,True
7711,Mann,Vorlesung,Kärnten,7,10,3,False,20,False,True,True
7712,Mann,Vorlesung,Kärnten,8,10,9,True,27,True,False,False
7713,Frau,Übung,Steiermark,2,7,6,False,27,True,True,False
7714,Frau,Übung,Steiermark,10,7,2,False,31,True,True,False
7715,Mann,Vorlesung,Wien,3,8,8,True,31,True,True,True
7716,Frau,Vorlesung,Wien,7,10,4,True,21,True,True,True
7717,Frau,Projekt,Steiermark,8,10,9,True,27,True,False,False
7718,Frau,Projekt,Kärnten,2,7,8,False,29,True,True,True
7719,Mann,Übung,Kärnten,9,8,7,False,24,False,True,True
7720,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
7721,Mann,Vorlesung,Wien,10,10,4,False,24,False,False,True
7722,Mann,Vorlesung,Wien,8,0,5,True,25,True,False,False
7723,Frau,Projekt,Steiermark,9,5,9,False,23,True,False,False
7724,Frau,Übung,Kärnten,10,7,8,False,25,True,True,True
7725,Frau,Übung,Kärnten,3,8,6,True,29,True,True,True
7726,Mann,Vorlesung,Steiermark,7,10,5,False,22,False,True,False
7727,Mann,Vorlesung,Kärnten,8,10,8,False,26,False,False,True
7728,Frau,Projekt,Steiermark,3,8,6,True,29,True,True,False
7729,Frau,Übung,Steiermark,7,10,0,True,29,True,True,False
7730,Frau,Übung,Wien,8,10,6,False,24,False,False,True
7731,Mann,Vorlesung,Wien,2,7,9,True,30,False,True,False
7732,Mann,Vorlesung,Steiermark,9,8,7,False,24,False,True,True
7733,Frau,Projekt,Kärnten,10,3,6,False,31,True,True,True
7734,Frau,Übung,Kärnten,10,10,7,True,27,True,False,False
7735,Frau,Übung,Steiermark,8,0,8,False,28,False,False,False
7736,Mann,Vorlesung,Wien,9,5,7,False,21,True,False,False
7737,Mann,Vorlesung,Steiermark,10,7,5,True,22,False,True,False
7738,Frau,Projekt,Wien,3,8,0,True,23,True,True,True
7739,Mann,Übung,Wien,7,10,6,True,23,True,True,True
7740,Frau,Übung,Steiermark,8,10,1,True,31,True,False,False
7741,Frau,Vorlesung,Kärnten,2,7,3,True,24,False,True,True
7742,Frau,Vorlesung,Kärnten,10,7,1,True,30,False,True,False
7743,Mann,Projekt,Steiermark,3,8,1,False,24,False,True,True
7744,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
7745,Frau,Übung,Wien,8,10,7,True,25,True,False,False
7746,Mann,Vorlesung,Wien,2,7,5,True,26,False,True,True
7747,Mann,Vorlesung,Steiermark,9,8,8,True,25,True,True,False
7748,Frau,Übung,Kärnten,10,3,3,True,28,False,True,False
7749,Frau,Übung,Kärnten,10,10,8,False,28,False,False,False
7750,Frau,Vorlesung,Steiermark,8,0,3,True,23,True,False,False
7751,Mann,Vorlesung,Wien,9,5,4,True,30,False,False,False
7752,Mann,Projekt,Steiermark,2,7,2,False,23,True,True,False
7753,Frau,Projekt,Steiermark,9,8,6,True,23,True,True,False
7754,Frau,Übung,Steiermark,10,3,9,True,22,False,True,False
7755,Frau,Übung,Wien,10,10,1,True,21,True,False,False
7756,Mann,Vorlesung,Kärnten,8,0,6,False,26,False,False,True
7757,Mann,Vorlesung,Kärnten,9,5,2,True,28,False,False,False
7758,Frau,Projekt,Steiermark,10,7,1,True,30,False,True,False
7759,Frau,Übung,Steiermark,3,8,4,True,27,True,True,False
7760,Frau,Übung,Wien,7,10,3,False,20,False,True,True
7761,Mann,Vorlesung,Wien,8,10,2,False,20,False,False,True
7762,Mann,Vorlesung,Wien,3,8,9,False,20,False,True,True
7763,Frau,Projekt,Steiermark,7,10,2,True,31,True,True,False
7764,Frau,Übung,Kärnten,8,10,4,False,22,False,False,False
7765,Frau,Übung,Kärnten,2,7,9,True,30,False,True,False
7766,Mann,Vorlesung,Steiermark,9,8,7,False,24,False,True,True
7767,Mann,Vorlesung,Wien,10,3,7,True,20,False,True,True
7768,Frau,Projekt,Steiermark,10,10,5,True,25,True,False,False
7769,Frau,Übung,Steiermark,8,0,5,True,25,True,False,False
7770,Frau,Übung,Wien,9,8,1,False,30,False,True,False
7771,Mann,Vorlesung,Kärnten,10,3,2,False,27,True,True,True
7772,Mann,Vorlesung,Kärnten,10,10,1,True,21,True,False,False
7773,Frau,Projekt,Steiermark,8,0,7,True,27,True,False,False
7774,Frau,Übung,Steiermark,9,5,9,False,23,True,False,False
7775,Frau,Übung,Wien,2,7,10,False,31,True,True,True
7776,Mann,Vorlesung,Wien,9,8,8,True,25,True,True,True
7777,Mann,Vorlesung,Steiermark,10,3,4,False,29,True,True,False
7778,Frau,Projekt,Kärnten,10,10,9,True,29,True,False,False
7779,Frau,Übung,Kärnten,8,0,0,False,20,False,False,True
7780,Frau,Übung,Steiermark,9,5,1,False,27,True,False,False
7781,Mann,Vorlesung,Wien,10,7,9,True,26,False,True,True
7782,Frau,Vorlesung,Wien,3,8,8,True,31,True,True,True
7783,Frau,Projekt,Steiermark,7,10,7,False,24,False,True,True
7784,Frau,Übung,Kärnten,8,10,4,False,22,False,False,False
7785,Mann,Übung,Kärnten,3,8,4,True,27,True,True,True
7786,Mann,Vorlesung,Steiermark,7,10,0,True,29,True,True,False
7787,Mann,Vorlesung,Wien,8,10,4,False,22,False,False,False
7788,Frau,Projekt,Steiermark,9,5,4,True,30,False,False,False
7789,Frau,Übung,Steiermark,10,7,1,True,30,False,True,False
7790,Frau,Übung,Wien,3,8,4,True,27,True,True,True
7791,Mann,Vorlesung,Wien,7,10,6,True,23,True,True,True
7792,Mann,Vorlesung,Steiermark,8,10,10,False,28,False,False,False
7793,Frau,Projekt,Kärnten,3,8,4,True,27,True,True,True
7794,Frau,Übung,Kärnten,7,10,6,True,23,True,True,True
7795,Frau,Übung,Wien,8,10,8,False,26,False,False,True
7796,Mann,Vorlesung,Wien,2,7,9,True,30,False,True,False
7797,Mann,Vorlesung,Steiermark,9,8,4,True,21,True,True,False
7798,Frau,Übung,Kärnten,10,3,7,True,20,False,True,True
7799,Frau,Übung,Kärnten,10,10,1,True,21,True,False,False
7800,Frau,Vorlesung,Steiermark,8,0,10,False,30,False,False,False
7801,Mann,Vorlesung,Wien,9,8,4,True,21,True,True,True
7802,Mann,Projekt,Steiermark,10,3,1,True,26,False,True,True
7803,Frau,Projekt,Steiermark,10,10,8,False,28,False,False,False
7804,Frau,Übung,Steiermark,8,0,2,False,22,False,False,False
7805,Frau,Übung,Wien,9,5,5,False,31,True,False,False
7806,Mann,Vorlesung,Wien,2,7,10,False,31,True,True,True
7807,Mann,Vorlesung,Steiermark,9,8,10,True,27,True,True,False
7808,Frau,Projekt,Kärnten,10,3,8,False,21,True,True,True
7809,Frau,Übung,Kärnten,10,10,5,True,25,True,False,False
7810,Frau,Übung,Steiermark,8,0,5,True,25,True,False,False
7811,Mann,Vorlesung,Wien,9,5,6,True,20,False,False,True
7812,Mann,Vorlesung,Steiermark,10,7,5,True,22,False,True,False
7813,Mann,Projekt,Steiermark,3,8,8,True,31,True,True,False
7814,Frau,Übung,Steiermark,7,10,7,False,24,False,True,True
7815,Frau,Übung,Wien,8,10,2,False,20,False,False,True
7816,Frau,Vorlesung,Kärnten,3,8,2,True,25,True,True,True
7817,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
7818,Frau,Projekt,Steiermark,8,10,7,True,25,True,False,False
7819,Frau,Übung,Steiermark,10,10,8,False,28,False,False,False
7820,Frau,Übung,Wien,8,0,9,True,29,True,False,False
7821,Mann,Vorlesung,Wien,9,5,5,False,31,True,False,False
7822,Mann,Vorlesung,Wien,10,7,6,False,23,True,True,True
7823,Frau,Übung,Wien,3,8,4,True,27,True,True,True
7824,Frau,Übung,Steiermark,7,10,1,False,30,False,True,False
7825,Frau,Vorlesung,Kärnten,8,10,4,False,22,False,False,False
7826,Mann,Vorlesung,Kärnten,3,8,0,True,23,True,True,True
7827,Mann,Projekt,Steiermark,7,10,2,True,31,True,True,False
7828,Frau,Projekt,Wien,8,10,5,True,23,True,False,False
7829,Frau,Übung,Steiermark,9,5,7,False,21,True,False,False
7830,Frau,Übung,Steiermark,10,7,10,False,27,True,True,False
7831,Mann,Vorlesung,Kärnten,3,8,4,True,27,True,True,True
7832,Mann,Vorlesung,Kärnten,7,10,4,True,21,True,True,True
7833,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
7834,Mann,Übung,Steiermark,3,8,4,True,27,True,True,False
7835,Frau,Übung,Wien,7,10,9,False,26,False,True,True
7836,Frau,Vorlesung,Wien,8,10,2,False,20,False,False,True
7837,Frau,Vorlesung,Steiermark,2,7,1,True,22,False,True,False
7838,Mann,Projekt,Kärnten,9,8,2,True,31,True,True,True
7839,Frau,Übung,Kärnten,10,3,9,True,22,False,True,False
